ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
000001.SH,20220526,47852919094979.0,37645431347179.0,5121170562622.0,3934561767028.0,1613507007208.0,0.89,2.16,12.36,12.17,1.29
000001.SH,20220527,48024033854730.0,37789072387129.0,5121596479029.0,3935183833470.0,1614053505214.0,0.86,2.1,12.4,12.21,1.29
000001.SH,20220530,48324573306380.0,38005641480710.0,5136448767025.0,3941114133353.0,1617767688348.0,0.84,2.04,12.48,12.29,1.3
000001.SH,20220531,48855291118477.0,38447367968331.0,5137179421793.0,3942060289490.0,1617936481845.0,0.9,2.18,12.61,12.42,1.31
000001.SH,20220601,48784187781230.0,38328087882545.0,5138579847336.0,3942305241838.0,1618125391080.0,0.87,2.13,12.59,12.4,1.31
000001.SH,20220602,48964801738360.0,38459539846845.0,5139465848979.0,3943656014787.0,1618934936716.0,0.85,2.07,12.64,12.45,1.32
000001.SH,20220606,49536578166151.0,38816873506857.0,5142093956417.0,3944643075220.0,1619408475934.0,1.0,2.43,12.79,12.59,1.33
000001.SH,20220607,49627868433794.0,39039512463483.0,5142630372336.0,3947242855282.0,1621328356166.0,0.95,2.32,12.81,12.61,1.34
000001.SH,20220608,49996236245367.0,39307996273932.0,5144475798488.0,3947792104732.0,1621777459456.0,1.04,2.53,12.9,12.71,1.35
000001.SH,20220609,49701119052876.0,39113704314237.0,5146626793078.0,3950137295023.0,1623252597598.0,1.02,2.48,12.82,12.62,1.34
000001.SH,20220610,50551595796584.0,39715977275336.0,5175642992395.0,3959259636520.0,1631991835749.0,1.06,2.56,13.02,12.81,1.36
000001.SH,20220613,50139985257715.0,39390763245826.0,5185431619669.0,3968692920189.0,1637587653596.0,1.06,2.57,12.89,12.69,1.35
000001.SH,20220614,50690990548513.0,39833960784433.0,5185530529512.0,3968897391816.0,1637740529228.0,1.09,2.64,13.04,12.83,1.37
000001.SH,20220615,51024967450823.0,40077753789601.0,5186566428115.0,3969761266207.0,1637942551598.0,1.32,3.2,13.12,12.91,1.37
000001.SH,20220616,50662245773584.0,39788949651959.0,5186904396101.0,3970113693736.0,1638199588049.0,1.04,2.52,13.03,12.82,1.37
000001.SH,20220617,51118358930407.0,40177650952745.0,5187443684915.0,3970919906683.0,1638621006512.0,0.95,2.31,13.14,12.93,1.38
000001.SH,20220620,51089063955443.0,40157876055233.0,5192810410682.0,3973630345034.0,1641132110763.0,1.0,2.41,13.12,12.92,1.38
000001.SH,20220621,51010159700060.0,40073283202636.0,5193271941658.0,3974364834732.0,1642195246609.0,0.95,2.31,13.1,12.9,1.38
000001.SH,20220622,50434158185897.0,39584565435587.0,5199793974116.0,3976434522258.0,1644118000026.0,0.9,2.18,12.95,12.74,1.36
000001.SH,20220623,51268182357161.0,40254850822674.0,5200781393633.0,3978058397165.0,1644879676531.0,0.97,2.34,13.16,12.95,1.38
000001.SH,20220624,51675255283855.0,40595336367684.0,5201408815809.0,3978525336154.0,1645303318194.0,0.94,2.28,13.27,13.06,1.4
000001.SH,20220627,52150172160059.0,41031047451151.0,5203375616425.0,3989511197269.0,1646602864384.0,1.0,2.42,13.38,13.17,1.41
000001.SH,20220628,52596844042011.0,41437843496871.0,5203909113100.0,3993196811634.0,1646295210440.0,0.99,2.4,13.5,13.28,1.42
000001.SH,20220629,51909601045836.0,40876681408497.0,5204275846839.0,3993436047241.0,1646580412894.0,1.06,2.57,13.32,13.11,1.4
000001.SH,20220630,52475750019120.0,41325115725814.0,5206054324218.0,3994602799459.0,1647377805446.0,0.91,2.21,13.46,13.25,1.42
000001.SH,20220701,52323131840693.0,41240182554481.0,5206421500260.0,3995658260818.0,1647817642311.0,0.84,2.04,13.42,13.21,1.42
000001.SH,20220704,52572858801120.0,41450615360203.0,5206572770969.0,3996093907791.0,1647741311198.0,0.86,2.09,13.49,13.27,1.42
000001.SH,20220705,52584522694931.0,41480225016175.0,5206806606587.0,3998309923498.0,1648712738666.0,0.99,2.4,13.49,13.27,1.42
000001.SH,20220706,51845431371826.0,40822149587172.0,5207454629932.0,3998555095663.0,1649059401940.0,0.92,2.23,13.3,13.09,1.4
000001.SH,20220707,51982763173935.0,40942948341465.0,5208333122698.0,3999278351156.0,1649402202183.0,0.8,1.94,13.34,13.12,1.41
000001.SH,20220708,51798305937589.0,40851587966832.0,5208711117961.0,3999578577757.0,1649689809078.0,0.77,1.88,13.29,13.07,1.41
000001.SH,20220711,51207290872944.0,40341664416334.0,5213316860684.0,4001838614903.0,1651378009154.0,0.82,1.99,13.14,12.92,1.39
000001.SH,20220712,50728210024987.0,40010608589582.0,5213618813162.0,4002294600318.0,1651633454445.0,0.81,1.95,13.01,12.8,1.39
000001.SH,20220713,50717540594523.0,40040143859169.0,5214144624006.0,4002676548491.0,1651921984498.0,0.8,1.94,13.01,12.8,1.38
000001.SH,20220714,50601095394716.0,39961904106381.0,5214438247503.0,4003127161423.0,1653061750682.0,0.86,2.08,12.98,12.77,1.38
000001.SH,20220715,49765601374401.0,39268643039318.0,5215802234913.0,4003476994159.0,1653254607394.0,0.91,2.21,12.77,12.55,1.37
000001.SH,20220718,50561994907109.0,39942261629570.0,5216049073899.0,4009244091248.0,1653973464168.0,0.83,2.02,12.97,12.75,1.39
000001.SH,20220719,50589447739355.0,39946835413663.0,5216081328817.0,4009260523156.0,1654006142874.0,0.76,1.83,12.98,12.76,1.39
000001.SH,20220720,50981452700842.0,40235440105145.0,5217098171204.0,4010283181781.0,1654238889957.0,0.72,1.75,13.08,12.85,1.4
000001.SH,20220721,50465959033357.0,39820723624670.0,5217241659463.0,4010703583747.0,1654289491384.0,0.79,1.93,12.94,12.72,1.39
000001.SH,20220722,50608998143162.0,40024316544692.0,5219526426780.0,4014031663518.0,1655191551713.0,0.72,1.74,12.96,12.72,1.39
000001.SH,20220725,50351834196127.0,39804235338239.0,5222024879186.0,4014524027729.0,1655600856629.0,0.64,1.56,12.89,12.65,1.38
000001.SH,20220726,50755060694304.0,40149111505575.0,5222538926157.0,4015265289906.0,1656154863537.0,0.61,1.49,12.99,12.75,1.39
000001.SH,20220727,50707677185601.0,40090411204841.0,5222791076169.0,4015598552405.0,1656512283609.0,0.59,1.42,12.98,12.74,1.39
000001.SH,20220728,50799404314212.0,40118639396164.0,5223517732961.0,4015793624387.0,1656785246699.0,0.68,1.65,13.01,12.76,1.4
000001.SH,20220729,50350900757155.0,39801993280136.0,5223895818171.0,4016619505839.0,1657135983767.0,0.73,1.77,12.89,12.65,1.38
000001.SH,20220801,50441392974445.0,39888783090722.0,5224743177634.0,4017224416601.0,1657305128098.0,0.69,1.68,12.91,12.67,1.39
000001.SH,20220802,49371574764933.0,38993063466055.0,5227120277776.0,4017542419302.0,1657550617837.0,0.94,2.27,12.64,12.4,1.36
000001.SH,20220803,49024502025913.0,38713215349098.0,5227120279789.0,4018820223307.0,1655835529168.0,0.77,1.87,12.55,12.31,1.35
000001.SH,20220804,49459338010384.0,39046013047363.0,5227857813289.0,4019073698132.0,1656098317191.0,0.62,1.49,12.66,12.41,1.36
000001.SH,20220805,50068978459421.0,39490665062370.0,5228127256063.0,4019187236583.0,1656234937897.0,0.64,1.56,12.81,12.57,1.38
000001.SH,20220808,50204910052441.0,39648360431039.0,5228792641996.0,4020116724686.0,1656648965824.0,0.6,1.45,12.85,12.6,1.38
000001.SH,20220809,50360833597480.0,39800032325175.0,5228901553849.0,4020487674191.0,1657290616198.0,0.61,1.48,12.89,12.64,1.38
000001.SH,20220810,50099278136673.0,39585486603244.0,5229679991381.0,4021608071555.0,1657605223009.0,0.61,1.48,12.82,12.57,1.38
000001.SH,20220811,50946069516586.0,40236457770508.0,5231974404177.0,4022689260896.0,1658582243039.0,0.72,1.73,13.03,12.78,1.4
000001.SH,20220812,50898669491262.0,40233962710191.0,5232048981961.0,4022875379524.0,1658680654392.0,0.71,1.72,13.02,12.76,1.4
000001.SH,20220815,50842816112336.0,40203723469057.0,5231575716241.0,4022428470605.0,1658347635772.0,0.68,1.65,13.0,12.74,1.4
000001.SH,20220816,50880641083518.0,40230868696178.0,5232153402683.0,4022576829260.0,1658816622317.0,0.71,1.72,13.01,12.75,1.4
000001.SH,20220817,51138077937864.0,40419420957445.0,5232372656357.0,4022716712000.0,1659026437072.0,0.77,1.87,13.08,12.8,1.4
000001.SH,20220818,50947894792943.0,40204763579503.0,5236131085854.0,4024032476169.0,1659669418731.0,0.71,1.72,13.02,12.73,1.4
000001.SH,20220819,50752456003139.0,40050156944676.0,5246235822843.0,4029156523577.0,1664764560799.0,0.79,1.9,12.94,12.65,1.39
000001.SH,20220822,51407187923693.0,40392090670061.0,5337850916437.0,4048959713982.0,1677868437575.0,0.74,1.79,13.02,12.72,1.39
000001.SH,20220823,51384116820379.0,40369340963410.0,5337907760800.0,4048987702628.0,1677768136267.0,0.74,1.79,13.02,12.7,1.38
000001.SH,20220824,50511650608954.0,39665205754666.0,5338524353858.0,4049210088647.0,1678221422243.0,0.86,2.08,12.79,12.46,1.36
000001.SH,20220825,51065895738814.0,40099955702089.0,5340565709278.0,4049210062817.0,1679657670447.0,0.79,1.91,12.93,12.6,1.37
000001.SH,20220826,50929688512735.0,40001974183611.0,5340651364038.0,4049619337975.0,1684057735498.0,0.73,1.76,12.9,12.55,1.37
000001.SH,20220829,50982591302888.0,40047842318164.0,5340646298410.0,4049854992148.0,1682792114819.0,0.7,1.69,12.91,12.55,1.36
000001.SH,20220830,50768694234924.0,39901847894029.0,5339727396795.0,4051699745292.0,1683349758082.0,0.7,1.67,12.86,12.48,1.35
000001.SH,20220831,50463304272268.0,39646426590417.0,5339769313366.0,4051692636811.0,1682878313981.0,0.82,1.97,12.78,12.42,1.33
000001.SH,20220901,50205910871651.0,39444865208100.0,5339759301828.0,4051849279655.0,1682979794809.0,0.65,1.57,12.72,12.36,1.32
000001.SH,20220902,50215470308939.0,39452075730573.0,5339881932988.0,4053791818307.0,1684303088727.0,0.59,1.42,12.72,12.36,1.32
000001.SH,20220905,50448429801021.0,39628120178115.0,5339908490171.0,4054223882070.0,1684468812177.0,0.67,1.6,12.78,12.42,1.32
000001.SH,20220906,51103772865541.0,40170524207830.0,5341554591241.0,4054423232148.0,1684662367355.0,0.76,1.83,12.94,12.58,1.34
000001.SH,20220907,51226166248389.0,40193640080384.0,5343400779197.0,4054728633603.0,1684954572734.0,0.71,1.72,12.97,12.6,1.34
000001.SH,20220908,51075797071474.0,40087343617577.0,5343509628499.0,4054770507940.0,1685406232401.0,0.67,1.61,12.93,12.56,1.34
000001.SH,20220909,51522716583736.0,40464954409951.0,5344401592150.0,4055888189227.0,1686084599090.0,0.67,1.62,13.04,12.67,1.35
000001.SH,20220913,51576505959575.0,40505212459221.0,5345720388903.0,4056942772024.0,1686737445847.0,0.65,1.57,13.05,12.68,1.35
000001.SH,20220914,51222929599836.0,40188737707876.0,5348355085799.0,4056530116414.0,1684164082856.0,0.6,1.44,12.96,12.59,1.34
000001.SH,20220915,50718215976704.0,39789272742569.0,5348905094931.0,4057497161290.0,1684321809919.0,0.77,1.85,12.82,12.47,1.33
000001.SH,20220916,49569740927127.0,38849286650630.0,5349224690780.0,4057637701853.0,1684447877707.0,0.75,1.81,12.53,12.18,1.3
000001.SH,20220919,49435812527785.0,38741508714614.0,5349752313447.0,4057836076695.0,1684350798663.0,0.59,1.41,12.5,12.15,1.3
000001.SH,20220920,49508711907405.0,38796294977051.0,5349857458971.0,4057835948111.0,1684383672802.0,0.52,1.25,12.52,12.17,1.3
000001.SH,20220921,49446765364709.0,38744171408945.0,5349912584528.0,4057881589918.0,1684529315151.0,0.55,1.32,12.5,12.15,1.3
000001.SH,20220922,49326067963478.0,38633653354330.0,5349807965056.0,4057766567841.0,1684402930660.0,0.52,1.25,12.47,12.12,1.29
000001.SH,20220923,49064385436416.0,38410030992966.0,5351383943691.0,4057912746804.0,1684504546219.0,0.57,1.37,12.41,12.06,1.29
000001.SH,20220926,48453787898580.0,37971673147230.0,5351400118565.0,4061671415437.0,1684870862414.0,0.61,1.47,12.25,11.91,1.27
000001.SH,20220927,49091849140715.0,38487058330715.0,5351730549785.0,4061981769868.0,1684868083874.0,0.54,1.31,12.41,12.06,1.29
000001.SH,20220928,48382804966576.0,37905709037760.0,5351818790946.0,4064580528054.0,1687525511882.0,0.54,1.29,12.23,11.89,1.27
000001.SH,20220929,48289712897980.0,37858426534761.0,5351864681243.0,4064591772768.0,1687692220646.0,0.54,1.3,12.21,11.87,1.27
000001.SH,20220930,48080428786722.0,37716081985664.0,5355660902328.0,4065095692650.0,1687973816604.0,0.47,1.13,12.16,11.82,1.26
000001.SH,20221010,47345684527835.0,37119127709318.0,5355897034272.0,4065380850051.0,1688706562997.0,0.57,1.37,11.97,11.63,1.24
000001.SH,20221011,47414446158355.0,37200065714123.0,5356050865569.0,4065962824916.0,1688783045306.0,0.49,1.17,11.99,11.65,1.24
000001.SH,20221012,48115341278510.0,37736784664065.0,5356093413620.0,4066027892800.0,1688848074370.0,0.58,1.4,12.17,11.82,1.26
000001.SH,20221013,47945679634610.0,37583870074376.0,5356577378544.0,4067264240493.0,1688919894020.0,0.59,1.41,12.12,11.78,1.26
000001.SH,20221014,48769877303334.0,38268593478889.0,5356578570920.0,4067385608628.0,1689031590801.0,0.65,1.56,12.33,11.98,1.28
000001.SH,20221017,49040983596898.0,38509198525280.0,5391113034664.0,4102182962013.0,1713455103789.0,0.61,1.46,12.38,12.05,1.28
000001.SH,20221018,48969944826394.0,38444983647526.0,5391203728698.0,4102214566791.0,1713212846946.0,0.57,1.35,12.36,12.02,1.28
000001.SH,20221019,48418797859479.0,37974003072761.0,5391822524005.0,4102271765189.0,1713271953944.0,0.53,1.28,12.22,11.88,1.27
000001.SH,20221020,48289058949177.0,37841856373061.0,5392760293234.0,4102489117230.0,1713370563503.0,0.56,1.35,12.19,11.85,1.26
000001.SH,20221021,48363215372702.0,37879930691065.0,5393069826597.0,4102648061903.0,1713513893160.0,0.57,1.36,12.21,11.84,1.27
000001.SH,20221024,47416554932563.0,37085474818272.0,5393235161158.0,4102900534210.0,1713933461253.0,0.7,1.67,11.97,11.6,1.24
000001.SH,20221025,47410171290991.0,37079751958063.0,5393673596460.0,4103166128727.0,1714404486774.0,0.6,1.43,11.97,11.59,1.24
000001.SH,20221026,47745217968402.0,37322210028535.0,5394229604583.0,4103521473557.0,1714895015484.0,0.62,1.49,12.05,11.68,1.25
000001.SH,20221027,47530197053640.0,37131994282347.0,5395467537547.0,4104585752770.0,1715639912676.0,0.62,1.48,12.0,11.64,1.24
000001.SH,20221028,46551058426046.0,36310986656031.0,5396003902263.0,4105478912770.0,1721413805883.0,0.69,1.64,11.75,11.38,1.21
000001.SH,20221031,46153148796367.0,36009189936494.0,5395993349821.0,4106105282909.0,1736949407752.0,0.71,1.67,11.65,11.36,1.18
000001.SH,20221101,47293867809849.0,36973870514019.0,5395977403634.0,4106195378559.0,1736823311894.0,0.75,1.77,11.93,11.64,1.21
000001.SH,20221102,47795854980010.0,37379043050881.0,5395954939526.0,4106504401715.0,1736859346951.0,0.76,1.79,12.06,11.77,1.22
000001.SH,20221103,47691861339782.0,37287096087968.0,5395975778306.0,4106507919966.0,1713817181362.0,0.6,1.45,12.03,11.74,1.22
000001.SH,20221104,48839151788142.0,38216573891812.0,5395976223851.0,4106520584381.0,1713829701882.0,0.77,1.84,12.32,12.02,1.25
000001.SH,20221107,48956799356872.0,38359401540972.0,5395974142687.0,4107446884986.0,1714118718251.0,0.75,1.79,12.35,12.05,1.25
000001.SH,20221108,48752769198303.0,38200920575234.0,5396154343541.0,4107715841803.0,1714234578125.0,0.6,1.43,12.3,12.0,1.25
000001.SH,20221109,48503775329058.0,37991794122540.0,5396161787458.0,4107789342054.0,1714768656968.0,0.54,1.3,12.24,11.94,1.24
000001.SH,20221110,48350499777077.0,37865943210583.0,5396282869733.0,4107907746768.0,1715002847996.0,0.62,1.49,12.2,11.9,1.24
000001.SH,20221111,49184085901183.0,38548407300631.0,5397237996539.0,4108072556297.0,1715252248546.0,0.95,2.28,12.41,12.1,1.26
000001.SH,20221114,49229822389320.0,38579824286664.0,5409108573099.0,4117724821893.0,1721505804304.0,0.85,2.03,12.42,12.11,1.26
000001.SH,20221115,50030690650053.0,39210597643405.0,5410340613070.0,4118142541979.0,1722168521762.0,0.77,1.85,12.62,12.3,1.28
000001.SH,20221116,49809472715559.0,39045286565392.0,5411076810961.0,4118280172042.0,1722414104569.0,0.71,1.69,12.56,12.25,1.27
000001.SH,20221117,49771435226722.0,38972369665978.0,5414738737098.0,4118457723801.0,1722496452298.0,0.66,1.58,12.55,12.24,1.27
000001.SH,20221118,49550279150018.0,38824929751578.0,5415999610389.0,4118551204899.0,1722783973652.0,0.69,1.66,12.49,12.17,1.26
000001.SH,20221121,49342483496439.0,38657568289881.0,5415997979436.0,4118813364665.0,1722860018723.0,0.59,1.42,12.44,12.12,1.26
000001.SH,20221122,49480014899177.0,38746893021681.0,5416446413140.0,4119022248941.0,1722985095283.0,0.76,1.81,12.47,12.15,1.26
000001.SH,20221123,49622239724610.0,38861005286496.0,5416385208767.0,4118963714709.0,1723001260628.0,0.76,1.82,12.51,12.19,1.26
000001.SH,20221124,49501053419905.0,38760092242638.0,5416581184012.0,4118967354736.0,1723025761555.0,0.62,1.48,12.48,12.16,1.26
000001.SH,20221125,49774077378762.0,38946259129520.0,5417494517768.0,4119192119387.0,1723036966645.0,0.72,1.73,12.55,12.22,1.27
000001.SH,20221128,49411118831188.0,38687464468828.0,5422824222247.0,4130955323516.0,1729109545616.0,0.71,1.69,12.45,12.13,1.26
000001.SH,20221129,50587087786841.0,39631423343607.0,5422949533498.0,4131076599755.0,1729231279834.0,0.91,2.18,12.75,12.42,1.29
000001.SH,20221130,50620001689776.0,39653043608330.0,5423123099358.0,4131077607691.0,1729357250128.0,0.86,2.07,12.76,12.43,1.29
000001.SH,20221201,50811329115519.0,39833961621545.0,5424769737934.0,4131134718679.0,1729593066363.0,0.89,2.12,12.8,12.48,1.29
000001.SH,20221202,50637608829196.0,39699807813196.0,5424789389478.0,4131177526498.0,1729636719138.0,0.71,1.69,12.76,12.43,1.29
000001.SH,20221205,51596765261576.0,40439512679908.0,5425032488229.0,4131304571407.0,1729831139338.0,1.04,2.49,13.0,12.67,1.31
000001.SH,20221206,51618938374724.0,40469202523443.0,5425441136985.0,4131489758250.0,1729942853732.0,0.87,2.07,13.01,12.67,1.31
000001.SH,20221207,51391489862146.0,40307410652215.0,5425572805680.0,4131554591425.0,1730041136354.0,0.82,1.97,12.95,12.62,1.31
000001.SH,20221208,51392585200425.0,40289836239593.0,5427160437000.0,4133015618552.0,1730402280151.0,0.74,1.77,12.95,12.62,1.31
000001.SH,20221209,51550481154879.0,40430041145958.0,5427989536447.0,4133164163418.0,1730471711840.0,0.87,2.08,12.99,12.66,1.31
000001.SH,20221212,51068322190279.0,40070325953113.0,5427964414597.0,4133474190322.0,1732359137819.0,0.77,1.85,12.87,12.54,1.3
000001.SH,20221213,51108337873862.0,40073819240641.0,5429381724480.0,4134195830136.0,1732942824233.0,0.67,1.59,12.88,12.55,1.3
000001.SH,20221214,51126389440317.0,40092255996336.0,5430032435401.0,4134390836156.0,1733008495579.0,0.61,1.46,12.88,12.55,1.3
000001.SH,20221215,51140671102898.0,39997822522589.0,5431617380337.0,4134559113652.0,1733267137512.0,0.56,1.33,12.92,12.6,1.3
000001.SH,20221216,51196394821252.0,40040354917831.0,5432172879733.0,4134957535872.0,1733628265991.0,0.6,1.43,12.93,12.61,1.3
000001.SH,20221219,50214587851346.0,39310038846676.0,5432173876246.0,4135962467500.0,1733976181211.0,0.65,1.55,12.68,12.37,1.28
000001.SH,20221220,49719448195849.0,38899503717435.0,5431992737045.0,4136648861275.0,1733714595272.0,0.51,1.21,12.56,12.25,1.26
000001.SH,20221221,49667211965953.0,38865531946544.0,5431986426139.0,4136785762571.0,1733759714339.0,0.44,1.04,12.54,12.23,1.26
000001.SH,20221222,49503047883424.0,38721259307059.0,5432750571363.0,4136889529821.0,1734005716648.0,0.52,1.24,12.5,12.19,1.26
000001.SH,20221223,49405001593301.0,38634139624382.0,5434115518940.0,4137473231956.0,1734276085157.0,0.45,1.06,12.47,12.17,1.26
000001.SH,20221226,49656482441366.0,38852131073882.0,5434173632744.0,4138223662439.0,1734605712670.0,0.48,1.13,12.53,12.23,1.26
000001.SH,20221227,50185525188713.0,39248146234977.0,5444269955340.0,4138973489215.0,1734739552186.0,0.51,1.22,12.67,12.36,1.28
000001.SH,20221228,50099908866549.0,39160384942546.0,5444813268579.0,4139167831135.0,1735095355252.0,0.52,1.23,12.65,12.34,1.27
000001.SH,20221229,49865952853475.0,38978165047557.0,5444814680385.0,4139198110579.0,1735044513481.0,0.5,1.18,12.59,12.28,1.27
000001.SH,20221230,50139098051708.0,39184145506256.0,5444208436591.0,4138987257126.0,1734788713446.0,0.5,1.19,12.65,12.34,1.27
000001.SH,20230103,50553416554122.0,39504817366056.0,5444731965892.0,4140148266662.0,1735079934172.0,0.65,1.54,12.76,12.45,1.28
000001.SH,20230104,50717855042251.0,39609046241210.0,5445112392353.0,4140423617716.0,1735252780319.0,0.63,1.51,12.8,12.49,1.29
000001.SH,20230105,52775974584399.0,40065196586028.0,5466507734818.0,4141261858184.0,1736255836984.0,0.6,1.42,12.94,12.6,1.3
000001.SH,20230106,52798992174195.0,40098142256608.0,5466773394010.0,4141529817721.0,1736477190443.0,0.59,1.42,12.95,12.63,1.3
000001.SH,20230109,53085619154567.0,40345971908946.0,5467345223642.0,4142359258413.0,1736831469921.0,0.6,1.42,13.02,12.7,1.31
